DateTime,MainStatus,SubStatus,FullStatus,StatusText,T,Service,FaultMsg,Value0
19/10/2014 06:33:11,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,12.7
19/10/2014 06:33:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,12.6
19/10/2014 06:33:51,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13.5
19/10/2014 06:52:48,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.6
19/10/2014 06:52:49,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.7
19/10/2014 06:53:10,0,2,0:02,Turbine operational,1,FALSE,FALSE,16.6
19/10/2014 06:55:34,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.1
19/10/2014 06:56:32,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.6
19/10/2014 09:21:43,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.8
19/10/2014 09:21:45,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.4
19/10/2014 09:22:06,0,2,0:02,Turbine operational,1,FALSE,FALSE,11.9
19/10/2014 09:24:32,0,1,0:01,Turbine starting,1,FALSE,FALSE,15.7
19/10/2014 09:25:29,0,0,0:00,Turbine in operation,1,FALSE,FALSE,16.9
19/10/2014 10:28:14,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.9
19/10/2014 10:28:15,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.1
19/10/2014 10:28:36,0,2,0:02,Turbine operational,1,FALSE,FALSE,14.1
19/10/2014 10:31:03,0,1,0:01,Turbine starting,1,FALSE,FALSE,12.7
19/10/2014 10:31:38,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,8
19/10/2014 10:31:42,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.2
19/10/2014 10:32:05,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.2
19/10/2014 13:59:03,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.2
19/10/2014 13:59:26,0,2,0:02,Turbine operational,1,FALSE,FALSE,10.7
19/10/2014 14:01:50,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.3
19/10/2014 14:02:25,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,12.8
19/10/2014 14:02:27,0,1,0:01,Turbine starting,1,FALSE,FALSE,12.6
19/10/2014 14:02:52,0,0,0:00,Turbine in operation,1,FALSE,FALSE,10.9
20/10/2014 19:44:03,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,16.1
20/10/2014 19:44:04,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,17
20/10/2014 19:44:24,0,2,0:02,Turbine operational,1,FALSE,FALSE,8.5
20/10/2014 19:46:46,0,1,0:01,Turbine starting,1,FALSE,FALSE,10.8
20/10/2014 19:47:44,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13
21/10/2014 04:45:07,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.5
21/10/2014 04:45:08,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.5
21/10/2014 04:45:30,0,2,0:02,Turbine operational,1,FALSE,FALSE,13
21/10/2014 04:48:15,0,1,0:01,Turbine starting,1,FALSE,FALSE,12
21/10/2014 04:49:10,0,0,0:00,Turbine in operation,1,FALSE,FALSE,17
21/10/2014 05:05:42,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.4
21/10/2014 05:05:43,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.6
21/10/2014 05:06:03,0,2,0:02,Turbine operational,1,FALSE,FALSE,4.9
21/10/2014 05:08:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.5
21/10/2014 05:09:21,0,0,0:00,Turbine in operation,1,FALSE,FALSE,16.2
21/10/2014 05:41:11,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.3
21/10/2014 05:41:12,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,14
21/10/2014 05:41:32,0,2,0:02,Turbine operational,1,FALSE,FALSE,7.4
21/10/2014 05:43:57,0,1,0:01,Turbine starting,1,FALSE,FALSE,13
21/10/2014 05:44:59,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.6
21/10/2014 09:04:11,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.1
21/10/2014 09:04:34,0,2,0:02,Turbine operational,1,FALSE,FALSE,4
21/10/2014 09:06:59,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.3
21/10/2014 09:07:54,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13.2
21/10/2014 09:44:37,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,15.6
21/10/2014 09:44:38,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,15.5
21/10/2014 09:45:00,0,2,0:02,Turbine operational,1,FALSE,FALSE,10.2
21/10/2014 09:47:31,0,1,0:01,Turbine starting,1,FALSE,FALSE,21.8
21/10/2014 09:48:27,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.6
21/10/2014 10:34:29,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,17.1
21/10/2014 10:34:30,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,16.4
21/10/2014 10:34:51,0,2,0:02,Turbine operational,1,FALSE,FALSE,14
21/10/2014 10:37:20,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.8
21/10/2014 10:38:11,0,0,0:00,Turbine in operation,1,FALSE,FALSE,18.5
21/10/2014 12:39:45,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.3
21/10/2014 12:40:07,0,2,0:02,Turbine operational,1,FALSE,FALSE,14.5
21/10/2014 12:42:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,17.3
21/10/2014 12:43:21,0,0,0:00,Turbine in operation,1,FALSE,FALSE,14.7
21/10/2014 13:14:52,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,16.9
21/10/2014 13:14:52,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,16.9
21/10/2014 13:15:13,0,2,0:02,Turbine operational,1,FALSE,FALSE,17.8
21/10/2014 13:17:35,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.7
21/10/2014 13:18:36,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13.2
21/10/2014 14:23:53,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.9
21/10/2014 14:23:54,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.1
21/10/2014 14:24:15,0,2,0:02,Turbine operational,1,FALSE,FALSE,15.2
21/10/2014 14:26:37,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.5
21/10/2014 14:27:29,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.7
21/10/2014 15:58:50,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.9
21/10/2014 15:58:52,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,TRUE,12.5
21/10/2014 16:07:52,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
21/10/2014 16:07:57,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
21/10/2014 16:10:44,0,1,0:01,Turbine starting,1,FALSE,FALSE,21.1
21/10/2014 16:11:38,0,0,0:00,Turbine in operation,1,FALSE,FALSE,17.5
21/10/2014 17:13:45,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,18.9
21/10/2014 17:13:46,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,18.3
21/10/2014 17:14:06,0,2,0:02,Turbine operational,1,FALSE,FALSE,20.7
21/10/2014 17:16:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,20.7
21/10/2014 17:17:23,0,0,0:00,Turbine in operation,1,FALSE,FALSE,17.7
23/10/2014 07:46:52,17,0,17:00,Test security system,6,FALSE,FALSE,3.7
23/10/2014 07:47:12,0,3,0:03,Start lead-up,1,FALSE,FALSE,5.9
23/10/2014 07:48:09,0,2,0:02,Turbine operational,1,FALSE,FALSE,9
23/10/2014 07:49:40,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.7
23/10/2014 07:50:15,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,8.4
23/10/2014 07:54:48,0,1,0:01,Turbine starting,1,FALSE,FALSE,8
23/10/2014 07:55:23,0,0,0:00,Turbine in operation,1,FALSE,FALSE,9.5
25/10/2014 05:54:42,1,1,1:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,9.6
25/10/2014 07:48:56,240,1,240:01:00,Remote control PC : switched off,5,FALSE,FALSE,0
26/10/2014 18:03:59,240,0,240:00:00,Remote control PC : switched on,5,FALSE,FALSE,0
26/10/2014 18:04:00,222,1,222:01:00,Turbine reset : Power failure,6,FALSE,FALSE,4.6
26/10/2014 18:04:00,1,1,1:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,4.6
26/10/2014 18:04:01,220,56,220:56:00,Processor reset : Fan inverter,6,FALSE,FALSE,5
26/10/2014 18:04:01,220,52,220:52:00,Processor reset : Yaw inverter 2,6,FALSE,FALSE,5
26/10/2014 18:04:01,220,51,220:51:00,Processor reset : Yaw inverter 1,6,FALSE,FALSE,5.2
26/10/2014 18:04:02,1,1,1:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,5.2
26/10/2014 18:04:02,15,111,0.702083333,Turbine moist : Rectifier,1,FALSE,FALSE,5
26/10/2014 18:04:02,15,19,15:19,Turbine moist : Several inverters,1,FALSE,FALSE,5
26/10/2014 18:04:02,1,1,1:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,4.8
26/10/2014 18:08:34,0,2,0:02,Turbine operational,1,FALSE,FALSE,6.7
26/10/2014 18:08:39,0,1,0:01,Turbine starting,1,FALSE,FALSE,4.2
26/10/2014 18:09:13,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,9
26/10/2014 18:12:25,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.8
26/10/2014 18:12:48,9,4,9:04,Generator heating : Hygrostat rectifier,1,FALSE,FALSE,12.6
26/10/2014 19:00:01,9,3,9:03,Generator heating : Hygrostat inverter,1,FALSE,FALSE,13.3
26/10/2014 19:19:25,0,2,0:02,Turbine operational,1,FALSE,FALSE,11.9
26/10/2014 19:21:46,0,1,0:01,Turbine starting,1,FALSE,FALSE,12.5
26/10/2014 19:22:49,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13.4
27/10/2014 19:20:03,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,14
27/10/2014 19:20:04,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.4
27/10/2014 19:20:25,0,2,0:02,Turbine operational,1,FALSE,FALSE,11.8
27/10/2014 19:22:47,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.4
27/10/2014 19:23:44,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13.4
27/10/2014 20:08:06,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.7
27/10/2014 20:08:06,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.5
27/10/2014 20:08:28,0,2,0:02,Turbine operational,1,FALSE,FALSE,9.6
27/10/2014 20:10:54,0,1,0:01,Turbine starting,1,FALSE,FALSE,10.3
27/10/2014 20:11:50,0,0,0:00,Turbine in operation,1,FALSE,FALSE,17.3
27/10/2014 21:33:44,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.9
27/10/2014 21:34:06,0,2,0:02,Turbine operational,1,FALSE,FALSE,10
27/10/2014 21:36:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,15.5
27/10/2014 21:37:31,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.2
27/10/2014 22:13:32,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,10
27/10/2014 22:13:33,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,10
27/10/2014 22:13:54,0,2,0:02,Turbine operational,1,FALSE,FALSE,12.7
27/10/2014 22:16:21,0,1,0:01,Turbine starting,1,FALSE,FALSE,10.7
27/10/2014 22:17:24,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.4
28/10/2014 01:52:04,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.6
28/10/2014 01:52:05,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.9
28/10/2014 01:52:28,0,2,0:02,Turbine operational,1,FALSE,FALSE,9.6
28/10/2014 01:54:54,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.9
28/10/2014 01:55:52,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13
28/10/2014 03:59:38,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,10.8
28/10/2014 03:59:38,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.6
28/10/2014 04:00:00,0,2,0:02,Turbine operational,1,FALSE,FALSE,10.4
28/10/2014 04:02:23,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.8
28/10/2014 04:03:23,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13
28/10/2014 05:47:38,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.5
28/10/2014 05:47:39,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13
28/10/2014 05:48:00,0,2,0:02,Turbine operational,1,FALSE,FALSE,4.8
28/10/2014 05:50:31,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.9
28/10/2014 05:51:30,0,0,0:00,Turbine in operation,1,FALSE,FALSE,11.9
28/10/2014 06:23:31,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.8
28/10/2014 06:23:32,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12
28/10/2014 06:23:54,0,2,0:02,Turbine operational,1,FALSE,FALSE,7.5
28/10/2014 06:26:18,0,1,0:01,Turbine starting,1,FALSE,FALSE,17
28/10/2014 06:27:14,0,0,0:00,Turbine in operation,1,FALSE,FALSE,17.9
28/10/2014 08:31:35,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.2
28/10/2014 08:31:58,0,2,0:02,Turbine operational,1,FALSE,FALSE,5.5
28/10/2014 08:34:26,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.6
28/10/2014 08:35:25,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.4
31/10/2014 11:55:19,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.6
31/10/2014 11:55:41,0,2,0:02,Turbine operational,1,FALSE,FALSE,7.9
31/10/2014 11:58:07,0,1,0:01,Turbine starting,1,FALSE,FALSE,13
31/10/2014 11:59:05,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.9
1/11/2014 11:35,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,15.1
1/11/2014 11:35,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,14.7
1/11/2014 11:36,0,2,0:02,Turbine operational,1,FALSE,FALSE,10.2
1/11/2014 11:38,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.4
1/11/2014 11:39,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.3
1/11/2014 13:05,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,16
1/11/2014 13:05,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,15.6
1/11/2014 13:06,0,2,0:02,Turbine operational,1,FALSE,FALSE,8.5
1/11/2014 13:08,0,1,0:01,Turbine starting,1,FALSE,FALSE,17.8
1/11/2014 13:09,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,12.4
1/11/2014 13:10,0,1,0:01,Turbine starting,1,FALSE,FALSE,19.3
1/11/2014 13:10,0,0,0:00,Turbine in operation,1,FALSE,FALSE,18.7
1/11/2014 14:27,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,17.4
1/11/2014 14:27,0,2,0:02,Turbine operational,1,FALSE,FALSE,10.8
1/11/2014 14:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,12.5
1/11/2014 14:30,0,0,0:00,Turbine in operation,1,FALSE,FALSE,18
1/11/2014 17:32,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,27.5
1/11/2014 17:32,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,27.2
1/11/2014 17:32,0,2,0:02,Turbine operational,1,FALSE,FALSE,27.1
1/11/2014 17:35,0,1,0:01,Turbine starting,1,FALSE,FALSE,28
1/11/2014 17:35,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,27.1
1/11/2014 17:35,0,1,0:01,Turbine starting,1,FALSE,FALSE,21.9
1/11/2014 17:35,0,0,0:00,Turbine in operation,1,FALSE,FALSE,24.6
1/11/2014 17:48,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,17.9
1/11/2014 17:48,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,17.7
1/11/2014 17:48,0,2,0:02,Turbine operational,1,FALSE,FALSE,14.1
1/11/2014 17:50,0,1,0:01,Turbine starting,1,FALSE,FALSE,20.1
1/11/2014 17:51,0,0,0:00,Turbine in operation,1,FALSE,FALSE,19.4
5/11/2014 12:50,21,2,21:02,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,4.9
5/11/2014 13:28,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,4.2
5/11/2014 13:31,0,2,0:02,Turbine operational,1,FALSE,FALSE,0.9
5/11/2014 13:31,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.3
5/11/2014 13:34,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.7
5/11/2014 19:23,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,8.3
5/11/2014 19:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.5
5/11/2014 19:30,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.6
6/11/2014 4:33,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.8
6/11/2014 4:33,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.6
6/11/2014 4:33,0,2,0:02,Turbine operational,1,FALSE,FALSE,8.2
6/11/2014 4:36,0,1,0:01,Turbine starting,1,FALSE,FALSE,20.5
6/11/2014 4:37,0,0,0:00,Turbine in operation,1,FALSE,FALSE,14
6/11/2014 4:51,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.3
6/11/2014 4:51,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.9
6/11/2014 4:52,0,2,0:02,Turbine operational,1,FALSE,FALSE,14.1
6/11/2014 4:54,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.7
6/11/2014 4:55,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,16.3
6/11/2014 4:57,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.2
6/11/2014 4:57,0,0,0:00,Turbine in operation,1,FALSE,FALSE,8.6
8/11/2014 6:29,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.3
8/11/2014 6:46,0,2,0:02,Turbine operational,1,FALSE,FALSE,5.4
8/11/2014 6:46,0,1,0:01,Turbine starting,1,FALSE,FALSE,5.1
8/11/2014 6:48,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.7
10/11/2014 11:34,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,16.2
10/11/2014 11:34,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,15.7
10/11/2014 11:34,0,2,0:02,Turbine operational,1,FALSE,FALSE,12.8
10/11/2014 11:36,0,1,0:01,Turbine starting,1,FALSE,FALSE,15.4
10/11/2014 11:37,0,0,0:00,Turbine in operation,1,FALSE,FALSE,17.8
10/11/2014 12:44,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.2
10/11/2014 12:44,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.3
10/11/2014 12:44,0,2,0:02,Turbine operational,1,FALSE,FALSE,8.3
10/11/2014 12:47,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.2
10/11/2014 12:47,0,0,0:00,Turbine in operation,1,FALSE,FALSE,18
11/11/2014 12:47,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.6
11/11/2014 13:34,8,0,8:00,Maintenance,6,TRUE,FALSE,5
11/11/2014 15:40,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6
11/11/2014 16:27,8,0,8:00,Maintenance,6,TRUE,FALSE,4.2
11/11/2014 18:11,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,4.6
11/11/2014 18:14,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.6
12/11/2014 0:45,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,9
12/11/2014 0:50,0,1,0:01,Turbine starting,1,FALSE,FALSE,7.8
12/11/2014 0:51,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7
12/11/2014 7:16,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.8
12/11/2014 7:17,0,2,0:02,Turbine operational,1,FALSE,FALSE,8.8
12/11/2014 7:19,0,1,0:01,Turbine starting,1,FALSE,FALSE,7.4
12/11/2014 7:20,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13.8
12/11/2014 10:22,1,1,1:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,5.6
12/11/2014 10:23,8,0,8:00,Maintenance,6,TRUE,FALSE,6.5
12/11/2014 18:29,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,8.2
12/11/2014 18:29,0,0,0:00,Turbine in operation,1,FALSE,FALSE,8.8
12/11/2014 22:23,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.3
12/11/2014 22:23,0,2,0:02,Turbine operational,1,FALSE,FALSE,11.9
12/11/2014 22:25,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.4
12/11/2014 22:26,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,11.4
12/11/2014 22:26,0,1,0:01,Turbine starting,1,FALSE,FALSE,13
12/11/2014 22:27,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.7
13/11/2014 00:33:28,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,17.4
13/11/2014 00:33:51,0,2,0:02,Turbine operational,1,FALSE,FALSE,16.9
13/11/2014 00:36:16,0,1,0:01,Turbine starting,1,FALSE,FALSE,17
13/11/2014 00:37:10,0,0,0:00,Turbine in operation,1,FALSE,FALSE,20.1
13/11/2014 00:41:14,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,16.1
13/11/2014 00:41:34,42,307,42 : 307,Pitch control error : Angle error blade C,6,FALSE,FALSE,15.5
13/11/2014 00:41:49,0,3,0:03,Start lead-up,1,FALSE,FALSE,15.4
13/11/2014 00:42:25,0,2,0:02,Turbine operational,1,FALSE,FALSE,10.5
13/11/2014 00:43:29,42,307,42 : 307,Pitch control error : Angle error blade C,6,FALSE,FALSE,13.6
13/11/2014 00:43:44,0,2,0:02,Turbine operational,1,FALSE,FALSE,21.7
13/11/2014 00:43:51,0,3,0:03,Start lead-up,1,FALSE,FALSE,22
13/11/2014 00:44:23,0,2,0:02,Turbine operational,1,FALSE,FALSE,13.7
13/11/2014 00:46:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.8
13/11/2014 00:47:03,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13.2
13/11/2014 06:24:59,21,1,21:01,Cable twisted : Left (2-3 turns),1,FALSE,FALSE,2.3
13/11/2014 07:03:38,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,3.2
13/11/2014 07:08:06,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.7
13/11/2014 07:08:08,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.5
13/11/2014 07:10:39,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
13/11/2014 09:50:26,1,1,1:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,4.6
13/11/2014 09:50:45,8,0,8:00,Maintenance,6,TRUE,FALSE,5
13/11/2014 16:24:06,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,9.1
13/11/2014 16:26:41,8,0,8:00,Maintenance,6,TRUE,FALSE,8.6
13/11/2014 17:12:02,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,8.9
13/11/2014 17:12:57,0,0,0:00,Turbine in operation,1,FALSE,FALSE,8.5
15/11/2014 20:44:37,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
15/11/2014 21:11:30,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.5
15/11/2014 21:11:32,0,1,0:01,Turbine starting,1,FALSE,FALSE,2
15/11/2014 21:15:08,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.7
17/11/2014 06:50:45,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.3
17/11/2014 06:51:08,0,2,0:02,Turbine operational,1,FALSE,FALSE,10.9
17/11/2014 06:53:30,0,1,0:01,Turbine starting,1,FALSE,FALSE,12
17/11/2014 06:54:05,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,13
